Name,Critic_Score,User_Score
Pilotwings 64,8.2,
Super Mario Advance,8.2,
Yoshi's Island DS,8.2,
Final Fantasy V Advance,8.2,
WarioWare: Smooth Moves,8.2,
Mario Kart Wii,8.2,9.1
Fire Emblem: Shadow Dragon,8.2,
Mario Kart 7,8.2,8.3
Bravely Default: Flying Fairy,8.2,
Kirby and the Rainbow Curse,8.2,8.0
Art Academy: Home Studio,8.2,7.9
Splatoon 2,8.2,8.5
Xenoblade Chronicles 2,8.2,8.7
"Snipperclips Plus: Cut It Out, Together!",8.2,8.5
The Simpsons: Hit & Run,8.2,
Hunter: The Reckoning Wayward,8.2,
Hunter: The Reckoning Redeemer,8.2,
NBA 2K7,8.2,
NHL 2K7,8.2,
College Hoops 2K7,8.2,
College Hoops 2K8,8.2,
NBA 2K10,8.2,
NHL 2K10,8.2,
Top Spin 4,8.2,
Top Spin 4,8.2,
NBA 2K15,8.2,6.2
NBA 2K19,8.2,2.6
Brothers: A Tale of Two Sons,8.2,8.5
Go Go Ackman 3,8.2,
NCAA Football 2000,8.2,
Knockout Kings 2001,8.2,
Madden NFL 2003,8.2,
2002 FIFA World Cup,8.2,
FIFA Soccer 2004,8.2,
Madden NFL 07,8.2,
Madden NFL 07,8.2,
Tiger Woods PGA Tour 07,8.2,
FIFA Soccer 08,8.2,
NBA Live 10,8.2,
2010 FIFA World Cup South Africa,8.2,
Madden NFL 16,8.2,5.9
Madden NFL 18,8.2,3.7
NHL 19,8.2,6.7
LEGO Star Wars II: The Original Trilogy,8.2,
Rock Band,8.2,
Kingdom Under Fire: The Crusaders,8.2,
Ninja Gaiden II,8.2,
Guitar Hero III: Legends of Rock,8.2,
Guitar Hero III: Legends of Rock,8.2,8.0
Vigilante 8,8.2,
Civilization II,8.2,
Quake II,8.2,
Toy Story Racer,8.2,
Spider-Man: The Movie,8.2,
X-Men Legends,8.2,
Doom 3: Resurrection of Evil,8.2,
Tony Hawk's American Wasteland,8.2,
X-Men Legends II: Rise of Apocalypse,8.2,
Call of Duty 3,8.2,
Spider-Man: Shattered Dimensions,8.2,
Skylanders: Spyro's Adventure,8.2,5.0
Spyro Reignited Trilogy,8.2,8.1
Destiny 2: Forsaken,8.2,6.2
F1 2016,8.2,7.9
Metro: Last Light,8.2,8.5
Gish,8.2,
Mana Khemia 2: Fall of Alchemy,8.2,
Cave Story 3D,8.2,8.2
Final Fantasy XII: Revenant Wings,8.2,
Space Invaders Extreme,8.2,
Supreme Commander 2,8.2,
Shadow of the Tomb Raider,8.2,7.2
The Banner Saga 2,8.2,8.3
Ys: The Oath in Felghana,8.2,
Shantae: Half-Genie Hero,8.2,7.6
Mortal Kombat: Deadly Alliance,8.2,
NHL Hitz 20-03,8.2,
MLB SlugFest 20-03,8.2,
Midway Arcade Treasures 3,8.2,
Ridge Racer 7,8.2,
Tekken 6,8.2,
Freekstyle,8.2,
Freekstyle,8.2,
NFL Street 2,8.2,
SSX on Tour,8.2,
Salt and Sanctuary,8.2,8.0
SUPERHOT,8.2,7.5
Danganronpa: Trigger Happy Havoc,8.2,8.5
Robotech: Battlecry,8.2,
WildStar,8.2,7.5
Need for Speed: Hot Pursuit 2,8.2,
Buffy the Vampire Slayer,8.2,
The Sims: Makin' Magic,8.2,
The Sims 2,8.2,
The Lord of the Rings: The Battle for Middle-Earth II,8.2,
Rugby 08,8.2,
Command & Conquer: Red Alert 3,8.2,
Need for Speed: Shift,8.2,
Need for Speed: Shift,8.2,
Skate 2,8.2,
Skate 2,8.2,
The Sims 3: World Adventures,8.2,
Dead Space Extraction,8.2,
NHL 13,8.2,
Crysis 3,8.2,
Skullgirls: 2nd Encore,8.2,7.4
Bulletstorm: Full Clip Edition,8.2,7.3
The Movies,8.2,
Naruto: Clash of Ninja Revolution 2,8.2,
Tomb Raider II,8.2,
Tomb Raider III: Adventures of Lara Croft,8.2,
Hitman: Blood Money,8.2,
Just Cause 2,8.2,
Gears of War: Ultimate Edition,8.2,7.6
Victor Vran: Overkill Edition,8.2,8.0
The Elder Scrolls III: Morrowind,8.2,
Fallout: New Vegas,8.2,
Fallout: New Vegas,8.2,
Doom (2016),8.2,9.1
The Evil Within 2,8.2,9.1
Dishonored: Death of the Outsider,8.2,7.0
Tekken 7,8.2,6.8
Project CARS 2,8.2,6.1
Tekken 7,8.2,6.7
AudioSurf,8.2,9.0
Mortal Kombat 11,8.2,3.6
The Bard's Tale,8.2,
The Bard's Tale,8.2,
Bust-A-Move '99,8.2,
Crazy Taxi,8.2,
Azure Striker Gunvolt: Striker Pack,8.2,7.5
NBA Inside Drive 2003,8.2,
Age of Mythology: The Titans,8.2,
Scribblenauts,8.2,
F.E.A.R. 2: Project Origin,8.2,
F.E.A.R. 2: Project Origin,8.2,8.5
LEGO Harry Potter: Years 1-4,8.2,
Bushido Blade,8.2,
Star Ocean: The Second Story,8.2,
Bloody Roar II,8.2,
Dark Cloud,8.2,
World Tour Soccer 2003,8.2,
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,8.2,
MotorStorm,8.2,
WipEout Pulse,8.2,
NBA 09: The Inside,8.2,
Pirates of the Burning Sea,8.2,
Patapon 2,8.2,
Killzone 3,8.2,
Soul Sacrifice Delta,8.2,8.5
Bloodborne,8.2,8.9
Pro Evolution Soccer 2015,8.2,7.1
Pro Evolution Soccer 2015,8.2,5.6
Pro Evolution Soccer 2018,8.2,6.4
MLB The Show 18,8.2,6.3
MLB 14 The Show,8.2,
Injustice: Gods Among Us,8.2,
Injustice: Gods Among Us,8.2,
Hitman 2,8.2,8.6
Grandia,8.7,
WWF SmackDown! 2: Know Your Role,8.7,
Worms: Open Warfare 2,8.7,
Supreme Commander,8.7,
"Warhammer 40,000: Dawn of War II",8.7,
Romance of the Three Kingdoms IX,8.7,
Shenmue II,8.7,
NBA 2K3,8.7,
NHL 2K3,8.7,
NBA 2K3,8.7,
ESPN College Hoops,8.7,
Virtua Fighter 5,8.7,
Football Manager 2010,8.7,
Neverwinter Nights,8.7,
Persona 2: Eternal Punishment,8.7,
Riviera: The Promised Land,8.7,
Shin Megami Tensei: Persona 3,8.7,
Shin Megami Tensei: Persona 3 FES,8.7,
Tekken Tag Tournament,8.7,
Time Crisis II,8.7,
Xenosaga Episode I: Der Wille zur Macht,8.7,
Fatal Frame II: Crimson Butterfly Director's Cut,8.7,
Onimusha: Warlords,8.7,7.3
Maximo: Ghosts to Glory,8.7,
Mega Man Powered Up,8.7,
Zack & Wiki: Quest for Barbaros' Treasure,8.7,
Monster Hunter 3 Ultimate,8.7,8.2
Okami HD,8.7,8.0
Okami HD,8.7,8.2
The Longest Journey,8.7,
Metal Gear Solid 2: Substance,8.7,
Dance Dance Revolution Ultramix,8.7,
Metal Gear Solid: Portable Ops,8.7,
Dance Dance Revolution Universe,8.7,
Guild Wars,8.7,
Steins;Gate,8.7,8.8
Rayman 2: The Great Escape,8.7,
Rayman 2: Revolution,8.7,
Rocky,8.7,
Prince of Persia: Warrior Within,8.7,
Prince of Persia: The Two Thrones,8.7,
Tom Clancy's Rainbow Six: Vegas,8.7,
Tom Clancy's Ghost Recon Advanced Warfighter 2,8.7,
Anno 2070,8.7,7.1
Assassin's Creed: Brotherhood,8.7,8.2
Assassin's Creed IV: Black Flag,8.7,
Rayman Legends,8.7,8.4
Assassin's Creed Odyssey,8.7,5.6
XCOM 2,8.7,7.3
XCOM 2,8.7,7.4
Pokemon Yellow: Special Pikachu Edition,8.7,8.8
Pokemon Pinball,8.7,
Pokemon Crystal Version,8.7,
F-Zero: Maximum Velocity,8.7,
Professor Layton and the Curious Village,8.7,
The Legend of Zelda: Spirit Tracks,8.7,
Punch-Out!!,8.7,
Kirby's Epic Yarn,8.7,
Picross 3D,8.7,
New Play Control! Pikmin 2,8.7,
Pikmin 3,8.7,8.7
The Legend of Zelda: Link's Awakening,8.7,8.4
The Incredible Hulk: Ultimate Destruction,8.7,
NHL 2K6,8.7,
NHL 2K6,8.7,
NBA 2K16,8.7,6.7
Rocket League,8.7,8.5
NBA Live 2003,8.7,
NHL 2003,8.7,
NHL 2003,8.7,
NBA Live 2004,8.7,
NCAA Football 2004,8.7,
NCAA Football 2005,8.7,
NCAA Football 2005,8.7,
FIFA Soccer 06,8.7,
Madden NFL 06,8.7,
NCAA March Madness 06,8.7,
MVP Baseball 2005,8.7,
NCAA March Madness 06,8.7,
FIFA Soccer 08,8.7,
Madden NFL 08,8.7,
Fight Night Round 4,8.7,
FIFA Soccer 11,8.7,
FIFA Soccer 11,8.7,
MDK2 Armageddon,8.7,
Star Wars Episode I Racer,8.7,
Escape From Monkey Island,8.7,
Star Wars Knights of the Old Republic II: The Sith Lords,8.7,
The Beatles: Rock Band,8.7,
NBA Inside Drive 2002,8.7,
Guitar Hero III: Legends of Rock,8.7,
Quake II,8.7,
Tony Hawk's Underground,8.7,
Tony Hawk's American Sk8land,8.7,
Tony Hawk's Downhill Jam,8.7,
Call of Duty: Black Ops,8.7,
DJ Hero 2,8.7,
Call of Duty: Modern Warfare 3,8.7,
Destiny 2,8.7,4.2
Moto Racer World Tour,8.7,
Worms Armageddon,8.7,
RollerCoaster Tycoon,8.7,9.7
Her Story,8.7,6.0
Dynasty Warriors 8,8.7,
BlazBlue: Continuum Shift,8.7,
Colin McRae Rally 04,8.7,
GRID,8.7,
GRID,8.7,
Dead Cells,8.7,7.5
Disgaea: Afternoon of Darkness,8.7,
Deus Ex: Human Revolution,8.7,8.5
Final Fantasy XIV: Stormblood,8.7,8.3
Final Fantasy VII Remake,8.7,8.1
Hollow Knight,8.7,9.0
Micro Machines V3,8.7,
Rollcage Stage II,8.7,
Tekken: Dark Resurrection,8.7,
The Witness,8.7,6.9
The Warriors,8.7,
The Warriors,8.7,
The Vanishing of Ethan Carter,8.7,8.0
Moto Racer 2,8.7,
Need for Speed: Hot Pursuit 2,8.7,
Harry Potter and the Chamber of Secrets,8.7,
The Lord of the Rings: The Return of the King,8.7,
SimCity 4,8.7,
Def Jam: Fight for NY,8.7,
Def Jam: Fight for NY,8.7,
Def Jam: Fight for NY,8.7,
Half-Life 2: Episode One,8.7,
The Orange Box,8.7,
FIFA Soccer 09,8.7,
Dragon Age: Origins,8.7,
Crysis 2,8.7,
Crysis 2,8.7,6.8
Bulletstorm,8.7,7.7
Battlefield 4,8.7,
Battlefield 4,8.7,
Titanfall 2,8.7,8.3
Aliens versus Predator,8.7,
Enter the Gungeon,8.7,8.4
Culdcept,8.7,
Tomb Raider,8.7,8.5
Monster Boy and the Cursed Kingdom,8.7,7.8
Forza Motorsport 6,8.7,7.7
Left 4 Dead,8.7,9.0
WRC: World Rally Championship,8.7,
Dark Souls II: Scholar of the First Sin,8.7,8.0
Dark Souls III,8.7,8.6
Dragon Ball FighterZ,8.7,8.1
Ni no Kuni II: Revenant Kingdom,8.7,7.4
World of Warcraft: Warlords of Draenor,8.7,5.9
Caesar III,8.7,
Scarface: The World is Yours,8.7,
Scarface: The World is Yours,8.7,
Scarface: The World is Yours,8.7,
WWF Attitude,8.7,
Aggressive Inline,8.7,
All-Star Baseball 2003,8.7,
Ninjatown,8.7,
Diablo,8.7,
StarCraft,8.7,
World of Warcraft: Mists of Pandaria,8.7,5.0
Diablo III: Reaper of Souls,8.7,6.6
Overwatch,8.7,5.9
Divinity: Original Sin,8.7,8.7
Midtown Madness 3,8.7,
Tao Feng: Fist of the Lotus,8.7,
Halo 3: ODST,8.7,
Stronghold,8.7,
Disney Infinity,8.7,
Disney Infinity,8.7,
Warhawk,8.7,
Twisted Metal 2,8.7,
Spyro the Dragon,8.7,
Spyro 2: Ripto's Rage!,8.7,
ATV Offroad Fury 2,8.7,
Ratchet & Clank: Going Commando,8.7,
Gran Turismo 4,8.7,
MLB 2006,8.7,
Uncharted: Drake's Fortune,8.7,8.6
Patapon,8.7,
MLB 08: The Show,8.7,
inFAMOUS,8.7,9.1
Ratchet & Clank Future: A Crack in Time,8.7,9.0
The Sly Collection,8.7,
PixelJunk Monsters Deluxe,8.7,
Pro Evolution Soccer 2016,8.7,7.2
Pro Evolution Soccer 2017,8.7,5.8
Subnautica,8.7,8.4
Injustice 2,8.7,8.1
Full Spectrum Warrior,9.2,
Conker's Bad Fur Day,9.2,
Skies of Arcadia,9.2,
NFL 2K3,9.2,
ESPN NBA Basketball,9.2,
ESPN NBA Basketball,9.2,
ESPN NHL 2K5,9.2,
ESPN NHL 2K5,9.2,
Virtua Fighter 5 Online,9.2,
Unreal Championship,9.2,
Shin Megami Tensei: Persona 4,9.2,
SoulCalibur II,9.2,
Resident Evil - Code: Veronica,9.2,
Resident Evil 4,9.2,9.7
Super Street Fighter IV,9.2,
Okami HD,9.2,7.7
World Soccer Winning Eleven 7 International,9.2,
Metal Gear Solid HD Collection,9.2,
Minecraft,9.2,
Final Fantasy IX,9.2,
Final Fantasy Chronicles,9.2,
Tom Clancy's Splinter Cell: Pandora Tomorrow,9.2,9.0
Tom Clancy's Splinter Cell: Blacklist,9.2,
Super Meat Boy,9.2,
Super Mario All-Stars,9.2,9.5
Wave Race 64,9.2,
Pokemon Gold / Silver Version,9.2,8.8
Super Smash Bros. Melee,9.2,
Super Mario Sunshine,9.2,
Super Mario Advance 4: Super Mario Bros. 3,9.2,
Metroid Prime 2: Echoes,9.2,
Super Smash Bros. Brawl,9.2,9.7
Super Smash Bros. for Wii U,9.2,8.9
Undertale,9.2,8.3
Undertale,9.2,6.6
Terraria,9.2,7.9
Rocket League,9.2,8.3
Triple Play 2000,9.2,
Madden NFL 2002,9.2,
NHL 2002,9.2,
NCAA Football 2003,9.2,
Madden NFL 2004,9.2,
NASCAR 2005: Chase for the Cup,9.2,
Madden NFL 2005,9.2,
NASCAR 2005: Chase for the Cup,9.2,
NCAA Football 06,9.2,
MVP Baseball 2005,9.2,
NCAA Football 06,9.2,
MVP Baseball 2005,9.2,
FIFA Soccer 12,9.2,
FIFA Soccer 12,9.2,
Baldur's Gate,9.2,
Star Wars Rogue Leader: Rogue Squadron II,9.2,
Rock Band 2,9.2,
Rock Band 3,9.2,
Rock Band 3,9.2,
RalliSport Challenge,9.2,
Guitar Hero II,9.2,
Guitar Hero II,9.2,
Tony Hawk's Pro Skater 4,9.2,
Tony Hawk's Pro Skater 4,9.2,
Tony Hawk's Underground,9.2,
Syphon Filter,9.2,
Stardew Valley,9.2,8.7
Chrono Trigger,9.2,
NFL Blitz 2000,9.2,
SSX Tricky,9.2,
NFL Street,9.2,
NFL Street,9.2,
Grand Theft Auto: San Andreas,9.2,
Midnight Club 3: DUB Edition,9.2,
Grand Theft Auto IV,9.2,
Grand Theft Auto: Chinatown Wars,9.2,
Grand Theft Auto: Episodes from Liberty City,9.2,
Beetle Adventure Racing!,9.2,
Crysis,9.2,8.5
Mass Effect 3,9.2,
Rocket League,9.2,8.2
Deus Ex,9.2,
Gears of War: Judgment,9.2,
Forza Horizon 4,9.2,7.9
The Elder Scrolls V: Skyrim,9.2,8.2
Dishonored,9.2,
Dishonored,9.2,
Dishonored,9.2,8.4
You Don't Know Jack,9.2,
The Elder Scrolls IV: Oblivion,9.2,
The Elder Scrolls IV: Oblivion,9.2,
All-Star Baseball 2001,9.2,
Warcraft III: The Frozen Throne,9.2,
World of Warcraft,9.2,8.0
World of Warcraft: The Burning Crusade,9.2,
MechAssault,9.2,
Freelancer,9.2,
RalliSport Challenge 2,9.2,
Forza Motorsport,9.2,
Mass Effect,9.2,9.1
Forza Motorsport 3,9.2,9.8
Max Payne,9.2,
Mafia,9.2,
PaRappa The Rapper,9.2,
Gran Turismo 2,9.2,
Crash Team Racing,9.2,
Hot Shots Golf 2,9.2,
Sly 2: Band of Thieves,9.2,
God of War Collection,9.2,
God of War III,9.2,9.4
Uncharted 4: A Thief's End,9.2,8.4
The Witcher 3: Wild Hunt,9.2,9.2
The Incredibles,5.9,
Marvel Super Hero Squad,5.9,
Dynasty Warriors DS: Fighter's Battle,5.9,
Dynasty Warriors 6,5.9,
Captain America: Super Soldier,5.9,
Anarchy Reigns,5.9,
Anarchy Reigns,5.9,
Dragon Ball Z: Buu's Fury,5.9,
Star Trek Online,5.9,
Rule of Rose,5.9,
Spectral Force 3,5.9,
Charlie Blasts Territory,5.9,
Hugo: The Evil Mirror,5.9,
Top Gun: Combat Zones,5.9,
Boxing,5.9,
Resident Evil 2,5.9,
Auto Modellista,5.9,
Crimson Tears,5.9,
Disney's Aladdin,5.9,
Devil Kings,5.9,
Remember Me,5.9,
Remember Me,5.9,
Yu-Gi-Oh! Capsule Monster Coliseum,5.9,
Firefighter F.D.18,5.9,
Death Jr.,5.9,
Time Ace,5.9,
Dance Dance Revolution: Disney Grooves,5.9,
Cooking Mama: Cook Off,5.9,
Ruff Trigger: The Vanocore Conspiracy,5.9,
Lunar: Dragon Song,5.9,
"Crouching Tiger, Hidden Dragon",5.9,
Red Steel,5.9,7.8
Enchanted Arms,5.9,
Driver: Parallel Lines,5.9,
James Cameron's Avatar: The Game,5.9,
Mario Party 5,5.9,
Wii Play,5.9,6.5
Another Code R: A Journey into Lost Memories,5.9,
Pokemon Mystery Dungeon: Gates to Infinity,5.9,6.2
Mario & Sonic at the Sochi 2014 Olympic Winter Games,5.9,6.1
Jurassic Park: Operation Genesis,5.9,
Jurassic Park: Operation Genesis,5.9,
Triple Play 2002,5.9,
NCAA March Madness 07,5.9,
NASCAR 09,5.9,
NBA Live 10,5.9,
NHL 15,5.9,3.1
NBA Live 16,5.9,6.0
Star Wars: Obi-Wan,5.9,
Star Wars Battlefront: Elite Squadron,5.9,
Star Wars The Clone Wars: Republic Heroes,5.9,
Circuit Breakers,5.9,
Rogue Trooper Redux,5.9,6.5
X-Men: The Official Game,5.9,
X-Men: The Official Game,5.9,
Shrek Smash n' Crash Racing,5.9,
Spider-Man: Friend or Foe,5.9,
Skylanders Giants,5.9,4.6
Dynasty Warriors 7,5.9,
Guilty Gear XX Accent Core,5.9,
Professor Heinz Wolff's Gravity,5.9,
Professor Heinz Wolff's Gravity,5.9,
Risen,5.9,
Generation of Chaos,5.9,
Murdered: Soul Suspect,5.9,7.3
Murdered: Soul Suspect,5.9,6.9
UFO: Extraterrestrials,5.9,
Teenage Mutant Ninja Turtles,5.9,
Cradle of Rome,5.9,
Dynasty Warriors: Gundam 2,5.9,
Shrek: Reekin' Havoc,5.9,
Galidor: Defenders of the Outer Dimension,5.9,
Medal of Honor: Rising Sun,5.9,
GoldenEye: Rogue Agent,5.9,
The Sims 2: Castaway,5.9,
Need for Speed: Undercover,5.9,
SimCity Creator,5.9,
The Lord of the Rings: Conquest,5.9,
The Lord of the Rings: Conquest,5.9,
NBA Live 15,5.9,5.6
Need for Speed: Payback,5.9,
FIFA 19,5.9,3.4
CT Special Forces,5.9,
Sniper: Ghost Warrior 3,5.9,6.2
Tube Slider,5.9,
Diner Dash: Sizzle & Serve,5.9,
GRIP: Combat Racing,5.9,6.5
Doom 3 BFG Edition,5.9,5.4
Centipede,5.9,
Saint Seiya: Soldiers' Soul,5.9,7.2
F.E.A.R. Perseus Mandate,5.9,
Vexx,5.9,
Showdown: Legends of Wrestling,5.9,
X-Blades,5.9,
Bubble Bobble Double Shot,5.9,
Disney Epic Mickey 2: The Power of Two,5.9,5.6
ATV Offroad Fury: Blazin' Trails,5.9,
Buzz! Quiz World,5.9,
The Inpatient,5.9,6.1
Cars 3: Driven to Win,5.9,5.3
Cars 3: Driven to Win,5.9,7.0
Dynasty Warriors 5 Empires,6.4,
Warriors Orochi,6.4,
Opoona,6.4,
Dynasty Warriors 6 Empires,6.4,
NCAA College Football 2K3,6.4,
Chromehounds,6.4,
Phantasy Star Universe,6.4,
Sonic Rivals 2,6.4,
Virtua Tennis 4,6.4,
Thor: God of Thunder,6.4,
Thor: God of Thunder,6.4,
Big Air Freestyle,6.4,
Vampire Night,6.4,
The Nightmare of Druaga: Fushigino Dungeon,6.4,
Roadsters 99,6.4,
Armored Core: Last Raven,6.4,
Viewtiful Joe: Red Hot Rumble,6.4,
Silent Scope,6.4,
ESPN NBA 2Night,6.4,
AirForce Delta Strike,6.4,
DarkStar One: Broken Alliance,6.4,
Worms 4: Mayhem,6.4,
Davis Cup Tennis,6.4,
Tork: Prehistoric Punk,6.4,
Blazing Angels: Squadrons of WWII,6.4,
Open Season,6.4,
Import Tuner Challenge (American sales),6.4,
Open Season,6.4,
Rayman Raving Rabbids,6.4,
James Cameron's Avatar: The Game,6.4,
James Cameron's Avatar: The Game,6.4,
The Crew,6.4,5.7
The Mighty Quest for Epic Loot,6.4,5.6
Sid Meier's Starships,6.4,4.3
NASCAR Heat 3,6.4,5.4
Game & Watch Gallery 4,6.4,
Kirby Air Ride,6.4,
Classic NES Series: Xevious,6.4,
Classic NES Series: Excitebike,6.4,
Pokemon Mystery Dungeon: Explorers of Time / Darkness,6.4,
Disaster: Day of Crisis,6.4,8.0
Mario vs. Donkey Kong: Tipping Stars,6.4,7.5
Omen of Sorrow,6.4,6.1
Spyro: A Hero's Tail,6.4,
Super Trucks Racing,6.4,
Major League Baseball 2K9,6.4,
IL-2 Sturmovik: Birds of Prey,6.4,
Dead by Daylight,6.4,6.1
NBA Live 07,6.4,
FIFA Soccer 10,6.4,
NCAA Football 11,6.4,
Wreckless: ThE YaKuza MisSiOns,6.4,
The Invincible Iron Man,6.4,
Madagascar,6.4,
Spider-Man 2,6.4,
True Crime: New York City,6.4,
Cabela's Dangerous Hunts 2,6.4,
World Series of Poker: Tournament of Champions 2007 Edition,6.4,
World Series of Poker: Tournament of Champions 2007 Edition,6.4,
Bakugan: Battle Brawlers,6.4,
LEGO Bionicle,6.4,
Dynasty Warriors: Strikeforce,6.4,
Jake Hunter: Detective Chronicles,6.4,
Clive Barker's Jericho,6.4,
Fuel,6.4,
F1 2015,6.4,6.1
Override: Mech City Brawl,6.4,6.5
Atelier Rorona: Alchemist of Arland,6.4,
Psycho-Pass: Mandatory Happiness,6.4,7.3
The Silver Case,6.4,6.2
Touhou Genso Wanderer Reloaded,6.4,6.8
Fullmetal Alchemist and the Broken Angel,6.4,
Heroes of Mana,6.4,
Kane & Lynch 2: Dog Days,6.4,
NieR,6.4,
Dungeon Maker: Hunting Ground,6.4,
The Wizard of Oz: Beyond The Yellow Brick Road,6.4,
Ys I & II Chronicles,6.4,
Akiba's Trip: Undead & Undressed,6.4,7.3
Earth Defense Force 4.1: The Shadow of New Despair,6.4,7.4
Earth Defense Force 4.1: The Shadow of New Despair,6.4,7.4
WTF: Work Time Fun,6.4,
RedCard 20-03,6.4,
TNA iMPACT!,6.4,
Dynasty Warriors Gundam,6.4,
Afro Samurai,6.4,
Deadliest Catch: Alaskan Storm,6.4,
Painkiller: Hell & Damnation,6.4,6.6
Ski-Doo Snowmobile Challenge,6.4,
Grand Ages: Medieval,6.4,6.5
Vikings: Wolves of Midgard,6.4,7.3
The Golf Club,6.4,5.3
theHunter: Call of the Wild,6.4,7.4
Conan Exiles,6.4,5.7
"Warhammer 40,000: Inquisitor - Martyr",6.4,6.2
Game of Thrones: A Telltale Games Series,6.4,6.4
007: The World is not Enough,6.4,
Harry Potter and the Sorcerer's Stone,6.4,
Harry Potter and the Sorcerer's Stone,6.4,
Harry Potter and the Sorcerer's Stone,6.4,
Harry Potter and the Sorcerer's Stone,6.4,
Need for Speed Carbon,6.4,
Hasbro Family Game Night 2,6.4,
The Godfather II,6.4,
MySims Party,6.4,
MySims SkyHeroes,6.4,
Create,6.4,
Vanguard Bandits,6.4,
We Happy Few,6.4,5.3
Guncraft,6.4,
Yonder: The Cloud Catcher Chronicles,6.4,7.7
Zombie Vikings,6.4,7.0
Star Trek: Legacy,6.4,
Star Trek: Tactical Assault,6.4,
Accel World vs. Sword Art Online: Millennium Twilight,6.4,6.1
Sword Art Online: Fatal Bullet,6.4,7.2
Intellivision Lives!,6.4,
Puzzle Challenge: Crosswords and More!,6.4,
Scarface: Money. Power. Respect.,6.4,
Wheel of Fortune,6.4,
Summer Heat Beach Volleyball,6.4,
Vexx,6.4,
Blood Bowl,6.4,
Farming Simulator 19,6.4,4.5
The King of Fighters XII,6.4,
Cocoto Kart Racer,6.4,
Looney Tunes: Duck Amuck,6.4,
The Lord of the Rings: Aragorn's Quest,6.4,
High School Musical: Sing It!,6.4,
NBA,6.4,7.2
Robinson: The Journey,6.4,6.7
LEGO Harry Potter: Years 5-7,6.4,6.9
Scooby-Doo! Unmasked,6.9,
Scooby-Doo! Unmasked,6.9,
Scooby-Doo! Unmasked,6.9,
Worms: Open Warfare,6.9,
Juiced 2: Hot Import Nights,6.9,
Juiced 2: Hot Import Nights,6.9,
Zoo Tycoon 2 DS,6.9,
"Warhammer 40,000: Dawn of War: Soulstorm",6.9,
Deadly Creatures,6.9,6.8
MX vs. ATV: Alive,6.9,
MX vs. ATV: Alive,6.9,
Bladestorm: The Hundred Years' War,6.9,
Sonic Gems Collection,6.9,
Sega Superstars Tennis,6.9,
Sega Superstars Tennis,6.9,
The Club,6.9,
Sonic & Sega All-Stars Racing Transformed,6.9,
Sonic Boom: Fire & Ice,6.9,7.1
Test Drive Unlimited 2,6.9,
Minimum,6.9,6.5
Master of the Monster Lair,6.9,
Izuna 2: The Unemployed Ninja Returns,6.9,
Metal Slug XX,6.9,
Mahjong Cub3D,6.9,
Pac-Man World 3,6.9,
Pac-Man World 3,6.9,
Pac-Man World 3,6.9,
Arc the Lad: End of Darkness,6.9,
Hercules: The Legendary Journeys,6.9,
The Legend of Heroes: A Tear of Vermillion,6.9,
Buster Bros. Collection,6.9,
Capcom vs. SNK: Millennium Fight 2000 Pro,6.9,
Resident Evil 6,6.9,6.0
Resident Evil 5,6.9,7.4
Teenage Mutant Ninja Turtles,6.9,
Neo Contra,6.9,
Death Jr. II: Root of Evil,6.9,
Metal Gear Solid: Portable Ops Plus,6.9,
F-14 Tomcat,6.9,
Cooking Mama 2: Dinner With Friends,6.9,
Enchanted Arms,6.9,
Blazing Angels: Squadrons of WWII,6.9,
Call of Juarez,6.9,
Tom Clancy's HAWX,6.9,
Vin Diesel: Wheelman,6.9,
ZombiU,6.9,7.7
Assassin's Creed Chronicles: China,6.9,6.0
The Crew 2,6.9,5.0
Lichdom: Battlemage,6.9,6.8
Mafia III,6.9,5.2
WWE 2K17,6.9,6.1
Battleborn,6.9,7.1
Pokemon XD: Gale of Darkness,6.9,
Link's Crossbow Training,6.9,
Fossil Fighters,6.9,
PilotWings Resort,6.9,
Fantasy Life,6.9,8.4
Fire Emblem Warriors,6.9,8.1
8-Bit Armies,6.9,7.3
College Hoops 2K8,6.9,
FIFA Soccer 2003,6.9,
Tiger Woods PGA Tour 06,6.9,
Madden NFL 07,6.9,
NCAA March Madness 08,6.9,
Madden NFL 09,6.9,
FIFA 15,6.9,
FIFA 15,6.9,
Star Wars Battlefront II,6.9,
Disney's Tarzan: Return to the Jungle,6.9,
Shrek 2,6.9,
Shrek 2,6.9,
Marvel: Ultimate Alliance,6.9,
World Series of Poker: Tournament of Champions 2007 Edition,6.9,
Tony Hawk's Proving Ground,6.9,
Crash: Mind Over Mutant,6.9,
Crash: Mind Over Mutant,6.9,
Spider-Man: Web of Shadows,6.9,
Spider-Man: Web of Shadows,6.9,
Guitar Hero: Smash Hits,6.9,
Call of Duty: Ghosts,6.9,
Skylanders Imaginators,6.9,5.4
Looney Tunes: Space Race,6.9,
Darksiders III,6.9,7.3
Arslan: The Warriors of Legend,6.9,6.5
Exist Archive: The Other Side of the Sky,6.9,7.0
Prisoner of War,6.9,
Kingdom Come: Deliverance,6.9,7.2
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",6.9,
The Liar Princess and the Blind Prince,6.9,6.4
Musashi: Samurai Legend,6.9,
Final Fantasy Crystal Chronicles: Echoes of Time,6.9,
Thief,6.9,5.9
Onechanbara: Bikini Zombie Slayers,6.9,
